Log file open, 01/27/23 22:18:35
[2023.01.28-04.50.18:284][555]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:293][556]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:301][557]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:310][558]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:318][559]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:326][560]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:334][561]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:343][562]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:351][563]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:359][564]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:367][565]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:376][566]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:385][567]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:393][568]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:402][569]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:410][570]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:418][571]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:426][572]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:434][573]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:443][574]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:452][575]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:460][576]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:468][577]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:476][578]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:484][579]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:493][580]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:501][581]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:510][582]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:517][583]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:526][584]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:535][585]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:543][586]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:551][587]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:559][588]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:567][589]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:576][590]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:585][591]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:593][592]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:601][593]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:609][594]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:618][595]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:626][596]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:635][597]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:643][598]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:652][599]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:660][600]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:668][601]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:677][602]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:685][603]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:692][604]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:701][605]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:710][606]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:718][607]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:726][608]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:734][609]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:743][610]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:751][611]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:760][612]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:767][613]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:777][614]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:785][615]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:793][616]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:802][617]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:810][618]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:819][619]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:826][620]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:835][621]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:843][622]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:851][623]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:860][624]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:868][625]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:877][626]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:884][627]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:892][628]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:901][629]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:910][630]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:918][631]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:927][632]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:935][633]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:943][634]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:952][635]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:959][636]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:967][637]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:976][638]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:984][639]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.18:992][640]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:001][641]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:009][642]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:018][643]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:026][644]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:034][645]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:043][646]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:051][647]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:059][648]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:068][649]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:077][650]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:085][651]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:093][652]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:101][653]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:110][654]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:118][655]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:127][656]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:135][657]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:143][658]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:151][659]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:159][660]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:168][661]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:177][662]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:184][663]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:193][664]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:201][665]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:210][666]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:218][667]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:227][668]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:234][669]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:243][670]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:251][671]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:259][672]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:268][673]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:276][674]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:285][675]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:294][676]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:301][677]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:309][678]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:318][679]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:326][680]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:335][681]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:343][682]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:351][683]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:359][684]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:368][685]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:377][686]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:384][687]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:394][688]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:401][689]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:409][690]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:418][691]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:426][692]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:434][693]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:443][694]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:451][695]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:460][696]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:468][697]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:476][698]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:484][699]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:492][700]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:501][701]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:509][702]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:517][703]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:526][704]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:534][705]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:543][706]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:551][707]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:559][708]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:568][709]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:576][710]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:584][711]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:592][712]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:601][713]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:610][714]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:618][715]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:627][716]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:635][717]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:643][718]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:651][719]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:660][720]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:668][721]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:676][722]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:685][723]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:693][724]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:701][725]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:709][726]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:717][727]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:726][728]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:735][729]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:743][730]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:751][731]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:760][732]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:769][733]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:778][734]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:785][735]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:793][736]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:802][737]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:810][738]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:818][739]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:826][740]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:834][741]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:842][742]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:851][743]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:860][744]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:868][745]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:876][746]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:884][747]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:893][748]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:901][749]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:909][750]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:918][751]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:927][752]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:935][753]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:943][754]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:951][755]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:960][756]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:968][757]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:976][758]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:985][759]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.19:993][760]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:002][761]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:010][762]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:018][763]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:027][764]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:035][765]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:043][766]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:051][767]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:059][768]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:068][769]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:076][770]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:085][771]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:093][772]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:101][773]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:109][774]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:118][775]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:126][776]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:134][777]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:143][778]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:151][779]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:159][780]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:168][781]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:177][782]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:185][783]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:192][784]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:201][785]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:209][786]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:218][787]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:227][788]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:235][789]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:243][790]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:251][791]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:260][792]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:267][793]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:276][794]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:284][795]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:293][796]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:301][797]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:309][798]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:318][799]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:326][800]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:335][801]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:343][802]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:352][803]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:359][804]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:368][805]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:377][806]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:385][807]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:393][808]LogBlueprintUserMessages: [Health_System_C_0] 0.75
[2023.01.28-04.50.20:401][809]LogBlueprintUserMessages: [Health_System_C_0] 0.75
